,gameRank,playerKill,monsterKill,useEmoticonCount,characterLevel,bestWeaponLevel,mmrGain,gameId,userNum,damageToPlayer,totalTime,craftLegend,damageFromPlayer,characterNum,,,
2046,3,7,22,0,17,17,20,17047648,8098,20277,878,3,13024,48,,,
2047,1,7,32,9,19,18,32,17045449,8098,21511,1068,3,16489,48,,,
2048,1,8,35,1,19,20,38,17044886,8098,25700,1048,4,15620,48,,,
2049,1,7,29,1,18,18,34,17044323,8098,23003,998,3,17451,48,,,
2050,11,0,18,0,11,7,-20,17044081,8098,1831,421,1,4068,48,,,
2051,1,4,32,1,18,17,21,17043555,8098,16655,1082,5,8054,48,,,
2052,1,7,28,1,19,20,34,17043079,8098,35662,1261,2,21426,48,,,
2053,12,1,5,0,11,9,-14,17042864,8098,7988,413,1,4557,48,,,
2054,7,2,25,0,17,14,-5,17042513,8098,11070,895,2,9547,48,,,
2055,3,3,29,0,16,15,0,17042156,8098,10938,768,3,8919,48,,,
2056,10,1,15,0,15,13,-12,17041791,8098,9134,691,1,4758,17,,,
2057,4,6,29,0,16,17,12,17041488,8098,17093,818,2,7977,17,,,
2058,18,0,1,0,6,5,-22,17041405,8098,1141,142,0,1094,17,,,
2059,14,1,13,2,13,11,-15,17041221,8098,9183,463,0,6751,48,,,
2060,15,0,8,0,10,6,-21,17041106,8098,922,277,0,1876,17,,,
2061,15,1,11,0,10,9,-20,17041010,8098,4710,301,0,3372,17,,,
2062,3,6,31,0,19,19,13,17040747,8098,25175,1030,2,12091,17,,,
2063,3,5,22,2,16,16,9,17040549,8098,18099,772,1,8714,48,,,
2064,11,1,8,0,9,7,-17,17040304,8098,2807,283,0,2326,48,,,
2065,12,1,7,0,11,10,-17,17033860,8098,8570,397,0,4186,48,,,
2066,15,2,7,0,10,8,-15,17033592,8098,4418,325,0,4805,48,,,
2067,4,3,26,0,18,17,2,17032900,8098,24276,1169,2,16412,48,,,
2068,3,5,30,1,18,17,13,17032194,8098,18086,1046,3,14581,48,,,
2069,1,7,34,2,20,20,33,17028654,8098,32075,1167,2,22966,48,,,
2070,1,7,35,2,19,20,30,17027349,8098,34270,1112,2,17011,48,,,
2071,14,1,3,0,8,6,-19,17026902,8098,2995,236,0,3435,48,,,
2072,7,4,20,0,14,13,1,17026410,8098,14914,661,1,9841,48,,,
2073,6,3,16,0,14,13,1,17025962,8098,15360,632,1,8185,48,,,
2074,13,1,16,3,12,11,-17,17025645,8098,8635,404,0,5933,48,,,
2075,11,0,11,2,11,8,-19,17025354,8098,3298,410,1,2928,48,,,
2076,12,2,9,4,12,10,-14,17025074,8098,7213,426,0,6387,48,,,
2077,6,3,19,5,16,15,-2,17024597,8098,13957,793,3,8930,48,,,
2078,12,1,4,4,11,9,-17,17024349,8098,7694,395,0,6600,48,,,
2079,16,0,5,2,9,6,-25,17024131,8098,2799,258,0,3394,48,,,
2080,1,8,38,9,19,20,39,17023594,8098,26336,1197,3,13874,48,,,
2081,16,0,6,2,10,7,-26,17023217,8098,2513,314,0,2554,48,,,
2082,6,3,19,5,14,13,-1,17021964,8098,16181,753,2,10796,48,,,
2083,1,7,28,8,17,19,30,17021527,8098,23786,895,1,11303,48,,,
2084,14,0,7,5,10,8,-22,17021329,8098,5512,347,0,5810,48,,,
2085,1,5,50,6,20,20,24,17018821,8098,20883,1145,3,13599,48,,,
2086,6,6,19,8,16,15,14,17018461,8098,15243,699,3,10804,48,,,
2087,8,4,16,6,13,10,4,17018127,8098,7309,539,2,6223,48,,,
2088,14,0,10,2,11,7,-21,17017888,8098,2809,363,0,2807,48,,,
2089,1,5,30,8,19,18,27,17017284,8098,18551,1164,3,10118,48,,,
2090,15,0,5,2,10,7,-22,17017068,8098,5068,326,0,3709,48,,,
2091,3,5,23,8,18,17,12,17016274,8098,22259,1111,2,17752,48,,,
2092,4,3,28,11,18,17,4,17015875,8098,17431,838,3,10003,48,,,
2093,7,1,18,6,17,14,-12,17015497,8098,18182,843,2,14240,48,,,
2094,1,8,27,10,18,19,31,17015104,8098,25246,919,5,14813,48,,,
2095,14,0,7,2,10,7,-21,17014932,8098,3573,291,0,3372,48,,,
2096,1,7,42,8,20,20,30,17014502,8098,28066,1167,4,13365,48,,,
2097,5,1,25,3,15,13,-8,17014259,8098,10673,635,1,4799,48,,,
2098,1,9,21,10,18,19,40,17013902,8098,32876,1067,4,10423,48,,,
2099,1,7,29,8,18,19,25,17011622,8098,27876,936,3,12155,48,,,
2100,1,6,30,8,19,20,27,17006861,8098,33457,1219,4,12342,48,,,
2101,10,4,13,6,13,11,0,17006543,8098,9408,495,0,6344,48,,,
2102,8,1,24,3,15,13,-11,17006125,8098,5284,750,2,4185,48,,,
2103,1,7,42,9,19,19,35,17005442,8098,21575,1102,5,7986,48,,,
2104,1,5,32,6,18,17,30,17004538,8098,16684,946,4,10755,48,,,
2105,16,0,2,2,8,5,-24,17004257,8098,2029,234,0,3400,48,,,
2106,9,3,6,5,12,12,-7,17003275,8098,14781,408,0,10870,48,,,
2107,10,2,10,4,11,9,-12,17002915,8098,5342,385,0,5345,48,,,
2108,16,1,6,4,10,7,-23,17002638,8098,3963,265,0,4061,48,,,
2109,1,4,27,5,18,17,22,17001949,8098,19762,954,5,8140,48,,,
2110,18,0,6,4,9,6,-24,17001642,8098,2108,262,0,2343,48,,,
2111,3,3,27,6,18,16,5,16996138,8098,19555,1070,3,9772,48,,,
2112,11,2,9,4,12,11,-9,16995920,8098,9641,450,0,5790,48,,,
2113,6,5,21,8,16,15,4,16995621,8098,15733,790,1,10978,48,,,
2114,7,2,40,4,17,16,-2,16995316,8098,12653,791,3,6369,48,,,
2115,1,8,25,9,18,19,36,16994662,8098,25510,1064,5,14800,48,,,
2116,16,1,5,3,10,8,-22,16994490,8098,5218,272,1,3312,48,,,
2117,4,5,27,7,18,17,10,16994036,8098,17323,1017,3,9515,48,,,
2118,5,4,15,6,14,11,12,16993739,8098,8676,632,1,10434,48,,,
2119,1,5,40,7,18,17,28,16993350,8098,12840,950,5,7959,48,,,
2120,10,0,22,2,11,9,-15,16993153,8098,2090,405,0,2069,48,,,
2121,1,7,39,8,18,18,34,16992768,8098,21621,1022,4,8693,48,,,
2122,14,0,13,2,12,9,-22,16992545,8098,4663,440,1,4274,48,,,
2123,11,0,10,2,12,10,-18,16992301,8098,7088,416,0,5449,48,,,
2124,8,3,30,5,16,14,-4,16992004,8098,11557,756,3,9002,48,,,
2125,7,2,8,4,11,10,-6,16991791,8098,8112,459,1,3573,48,,,
2126,14,0,6,2,10,6,-22,16991612,8098,2264,309,0,3818,48,,,
2127,7,3,6,5,11,10,-4,16991361,8098,8049,415,0,5637,48,,,
2128,11,3,6,5,11,11,-6,16991174,8098,11834,422,0,8184,48,,,
2129,16,0,3,2,9,6,-24,16991052,8098,2405,240,0,2853,48,,,
2130,4,2,11,20,16,14,0,16990555,8098,18934,736,2,10032,48,,,
2131,1,5,33,12,18,18,22,16989262,8098,20320,1062,3,10657,48,,,
2132,1,8,21,11,18,17,39,16988971,8098,20464,1036,2,14796,48,,,
2133,16,0,4,5,8,5,-24,16988851,8098,1932,216,0,2387,48,,,
2134,1,6,30,8,17,16,28,16970785,8098,16430,984,4,7911,48,,,
2135,6,2,19,4,15,13,-5,16970465,8098,12619,684,2,11496,48,,,
2136,10,2,9,4,14,11,-10,16970172,8098,10899,560,3,7961,48,,,
2137,1,9,25,13,18,20,38,16969659,8098,31222,1029,4,10313,48,,,
2138,1,7,33,8,19,19,36,16969107,8098,20686,1061,5,9809,48,,,
2139,11,1,9,3,12,10,-13,16968854,8098,9439,458,0,7016,48,,,
2140,1,8,36,9,19,20,40,16968224,8098,26559,1093,3,12819,48,,,
2141,11,1,22,3,12,10,-9,16967944,8098,2740,426,0,2875,48,,,
2142,16,0,4,3,9,6,-21,16967771,8098,2435,215,0,1718,48,,,
2143,5,5,22,7,17,18,10,16967331,8098,25727,800,3,14743,48,,,
2144,9,1,19,3,12,10,-9,16967096,8098,5220,442,1,4125,48,,,
2145,18,0,2,2,3,2,-25,16967011,8098,0,70,0,886,48,,,
2146,10,2,9,4,12,10,-9,16966716,8098,7623,482,1,7743,48,,,
2147,6,5,34,7,17,16,7,16966316,8098,11861,791,2,10265,48,,,
2148,6,2,26,4,16,14,-4,16965952,8098,10341,752,2,5516,48,,,
2149,10,4,15,6,15,14,5,16965639,8098,12384,622,1,9633,48,,,
2150,15,1,6,3,9,7,-16,16965506,8098,3438,233,0,4763,48,,,
2151,1,7,37,9,20,20,39,16964909,8098,26590,1201,4,12849,48,,,
2152,1,6,29,7,18,18,28,16964493,8098,20034,952,4,11786,48,,,
2153,14,0,6,2,10,6,-20,16964354,8098,1420,346,0,2271,48,,,
2154,1,8,29,9,18,18,41,16963982,8098,20430,1050,4,8158,48,,,
2155,13,2,9,4,11,10,-11,16963821,8098,8480,380,0,6801,48,,,
2156,14,0,9,2,10,8,-22,16963624,8098,3695,349,0,2368,48,,,
2157,12,3,9,5,12,10,-2,16963347,8098,8386,466,0,5111,48,,,
2158,4,2,35,5,18,17,0,16963020,8098,19737,1145,2,11029,48,,,
2159,3,5,23,7,18,18,14,16957568,8098,27415,1215,2,17407,48,,,
2160,3,5,20,7,16,16,22,16957244,8098,20362,804,2,12169,48,,,
2161,6,3,25,5,16,14,2,16956907,8098,13768,733,1,12955,48,,,
2162,1,7,37,10,19,19,34,16955377,8098,21544,1144,3,14793,48,,,
2163,8,2,18,4,14,14,-7,16954986,8098,19515,657,0,12305,48,,,
2164,3,3,20,5,15,12,17,16954332,8098,9460,676,2,6904,48,,,
2165,1,9,33,11,19,20,52,16953436,8098,27746,1145,4,14698,48,,,
2166,1,6,34,7,19,19,41,16952823,8098,24188,1069,4,13415,48,,,
2167,10,0,10,3,11,8,-15,16952545,8098,5949,368,1,3919,48,,,
2168,1,5,33,6,20,20,41,16951906,8098,35334,1166,4,22434,48,,,
2169,12,1,6,3,11,10,-11,16951070,8098,8215,364,0,5819,48,,,
2170,10,1,9,3,10,9,-15,16950839,8098,5198,352,0,4000,48,,,
2171,12,1,12,14,10,8,-7,16950607,8098,3834,270,0,2539,48,,,
2172,1,7,23,8,18,17,40,16949958,8098,26097,1125,5,15096,48,,,
2173,15,1,15,3,11,9,-17,16949701,8098,5617,367,1,5054,48,,,
2174,3,6,39,9,19,18,20,16938705,8098,16943,1054,5,13485,48,,,
2175,1,6,30,7,19,20,37,16938296,8098,31736,1142,3,17076,48,,,
2176,18,0,3,2,4,3,-20,16938192,8098,273,91,0,1189,48,,,
2177,1,7,41,10,19,20,41,16937692,8098,29944,995,3,16158,48,,,
2178,1,7,32,8,18,18,38,16937126,8098,25671,1092,3,13085,48,,,
2179,14,0,6,2,9,5,-17,16935696,8098,111,264,0,1813,48,,,
2180,13,2,11,4,12,11,-5,16935438,8098,10513,459,0,7363,48,,,
2181,10,2,5,4,11,10,-1,16935175,8098,9676,416,0,6984,48,,,
2182,1,8,30,9,18,18,51,16930883,8098,21864,982,4,12068,48,,,
2183,12,1,9,4,13,11,-10,16930735,8098,10794,530,1,6097,48,,,
2184,5,5,21,7,17,15,9,16930491,8098,16674,872,3,13552,48,,,
2185,7,3,31,5,16,15,6,16930269,8098,13344,828,2,10099,48,,,
2186,1,5,32,6,18,18,35,16929969,8098,22369,981,5,15313,48,,,
2187,5,3,24,5,16,16,11,16929748,8098,19180,789,0,9497,48,,,
2188,15,1,12,3,11,8,-14,16929589,8098,3076,362,0,2717,48,,,
2189,1,7,22,8,20,20,50,16929250,8098,32753,1205,4,20135,48,,,
2190,1,7,30,8,19,19,42,16928983,8098,22841,1114,2,12311,48,,,
2191,11,0,17,2,14,12,-10,16928822,8098,11324,621,1,6638,48,,,
2192,1,6,31,7,17,18,38,16928586,8098,24707,1059,2,12107,48,,,
2193,7,3,20,5,15,13,6,16928433,8098,9935,747,2,7310,48,,,
2194,1,5,24,6,17,17,46,16920717,8098,24966,1081,2,8332,48,,,
2195,1,4,24,5,19,19,32,16920134,8098,30167,1166,3,14207,48,,,
2196,2,5,34,8,20,20,32,16919565,8098,34565,1250,2,19975,48,,,
2197,13,0,17,2,11,9,-10,16919390,8098,1816,340,0,2272,48,,,
2198,8,2,23,5,15,13,2,16919010,8098,11451,778,1,13579,48,,,
2199,5,3,14,5,15,13,12,16918652,8098,14490,680,2,11160,48,,,
2200,1,7,31,9,18,19,51,16908069,8098,26028,1024,4,9872,48,,,
2201,15,0,12,2,11,8,-15,16907892,8098,2828,351,0,2406,48,,,
2202,17,1,6,3,11,9,-13,16907751,8098,7318,339,0,5542,48,,,
2203,14,0,7,2,11,7,-15,16907612,8098,4092,363,0,4957,48,,,
2204,1,3,51,6,19,20,39,16906803,8098,23408,1250,1,13257,48,,,
2205,1,6,27,8,19,19,51,16906328,8098,25867,1191,4,10485,48,,,
2206,2,6,44,10,20,20,35,16905836,8098,30090,1154,4,13935,48,,,
2207,12,0,9,2,11,7,-4,16897961,8098,1338,354,0,1778,35,,,
2208,12,0,18,2,13,9,-11,16897694,8098,3647,468,0,4806,16,,,
2209,15,2,18,4,11,8,0,16897507,8098,3154,340,0,2831,16,,,
2210,17,0,7,2,9,7,-17,16897341,8098,3790,237,0,4075,47,,,
2211,17,0,0,2,7,5,-13,16897221,8098,2100,158,0,1578,47,,,
2212,4,4,33,6,17,17,19,16896827,8098,16292,867,3,10103,47,,,
2213,14,0,12,2,10,7,-16,16896586,8098,960,320,1,1980,47,,,
2214,16,1,7,3,10,9,-13,16896406,8098,6492,288,1,3471,47,,,
2215,12,1,16,3,11,9,-4,16896128,8098,3965,506,1,3946,47,,,
2216,18,0,0,2,6,3,-16,16895929,8098,408,135,0,1306,47,,,
2217,14,0,6,2,10,8,-13,16895775,8098,5217,339,1,3650,47,,,
2218,15,1,5,3,9,8,-8,16895591,8098,4503,253,1,3404,47,,,
2219,8,4,17,6,15,14,18,16895314,8098,13905,694,2,7179,47,,,
2220,11,2,15,4,13,12,6,16895064,8098,12056,534,1,7893,47,,,
2221,17,0,7,2,8,7,-15,16894917,8098,3938,210,0,3431,47,,,
2222,8,2,18,4,12,11,8,16894690,8098,8482,513,0,5501,47,,,
2223,16,0,5,2,8,6,-19,16894579,8098,2867,211,0,1966,47,,,
2224,13,0,9,2,11,9,-10,16894407,8098,5203,373,1,2253,47,,,
2225,1,6,28,8,19,20,53,16892451,8098,29847,1062,4,13485,48,,,
2226,17,0,3,2,8,5,-18,16892365,8098,1302,180,0,2493,48,,,
2227,1,8,33,9,19,20,61,16892088,8098,37437,1176,2,19252,48,,,
2228,13,0,11,2,11,8,-15,16891980,8098,2738,391,0,2578,48,,,
2229,5,2,38,4,17,16,13,16891824,8098,11499,822,3,7218,48,,,
2230,10,2,14,4,10,9,2,16891719,8098,6154,349,1,2683,48,,,
2231,15,0,7,2,10,7,-15,16887297,8098,3148,264,0,2968,48,,,
2232,10,2,19,4,14,11,-9,16886975,8098,7971,584,1,6169,48,,,
2233,13,0,7,2,10,6,-15,16886788,8098,1013,298,0,2275,48,,,
2234,1,5,38,7,19,19,35,16886336,8098,21398,1039,5,11018,48,,,
2235,13,0,15,2,10,8,-15,16886027,8098,2978,305,0,2335,16,,,
2236,9,2,22,9,14,12,0,16885720,8098,8450,612,0,6954,16,,,
2237,14,1,16,3,11,10,-7,16885517,8098,4833,329,0,2950,16,,,
2238,10,0,20,2,12,10,-5,16885261,8098,4394,447,0,3535,16,,,
2239,14,0,7,3,10,6,-16,16884751,8098,927,310,0,1785,16,,,
2240,6,2,26,4,15,13,4,16884337,8098,7987,741,1,6329,16,,,
2241,10,3,28,9,16,13,9,16883887,8098,9491,799,1,10192,16,,,
2242,15,1,10,3,9,7,-12,16883714,8098,2050,232,0,3431,16,,,
2243,2,4,49,8,19,17,24,16883124,8098,13455,1101,2,16610,16,,,
2244,4,3,26,5,16,14,29,16882665,8098,7850,760,0,7327,16,,,
2245,13,0,11,2,11,7,-12,16882438,8098,1952,369,0,3358,16,,,
2246,9,0,18,2,14,11,-13,16882078,8098,9770,647,0,9520,16,,,
2247,1,6,35,7,19,18,61,16881012,8098,20248,1086,2,12147,16,,,
2248,11,0,17,2,13,9,-11,16880709,8098,3895,529,0,4994,16,,,
2249,2,2,27,4,19,17,16,16880005,8098,18459,1066,1,18084,16,,,
2250,3,1,20,3,16,13,9,16879488,8098,10430,834,2,9670,30,,,
2251,12,1,12,3,12,9,5,16878323,8098,6047,443,1,4884,48,,,
2252,15,1,9,3,9,7,-10,16878183,8098,3006,271,0,3411,16,,,
2253,14,0,13,4,10,8,-9,16878040,8098,1807,342,0,2088,16,,,
2254,1,4,50,5,20,20,35,16877556,8098,20726,1169,1,13418,16,,,
2255,8,2,24,6,13,11,4,16872757,8098,5848,545,0,6047,16,,,
2256,15,1,4,3,9,7,-7,16872646,8098,3199,240,0,3745,16,,,
2257,12,0,6,2,12,8,-9,16872505,8098,4608,396,0,5757,16,,,
2258,9,0,9,3,12,8,-8,16872351,8098,5124,409,0,5926,16,,,
2259,12,0,14,2,11,7,-10,16872192,8098,2005,314,0,3017,16,,,
2260,13,0,16,2,11,9,-13,16872030,8098,4412,359,0,4291,16,,,
2261,13,0,9,3,9,8,-15,16871923,8098,4829,284,0,3819,16,,,
2262,15,1,6,3,10,7,-15,16871786,8098,2771,263,0,4544,16,,,
2263,5,2,20,4,16,13,2,16871622,8098,10547,696,2,8421,16,,,
2264,7,0,25,2,15,13,-10,16871440,8098,9386,680,0,6742,16,,,
2265,8,1,28,3,15,12,-2,16871276,8098,8231,691,0,6536,16,,,
2266,17,0,11,2,10,7,-21,16871188,8098,2198,257,0,2280,16,,,
2267,8,0,22,2,11,9,-4,16871074,8098,3088,391,0,2448,16,,,
2268,15,0,4,2,8,6,-17,16871003,8098,1480,199,0,2239,16,,,
2269,7,2,15,4,12,10,0,16870899,8098,7308,441,0,7152,16,,,
2270,9,0,10,2,11,7,-14,16870563,8098,3090,403,0,3475,16,,,
2271,18,0,10,2,10,7,-19,16870495,8098,1075,272,0,2189,16,,,
2272,7,1,24,4,15,12,-3,16870369,8098,7367,627,1,9775,16,,,
2273,9,0,19,2,11,9,-7,16870279,8098,5383,403,0,4593,16,,,
2274,14,0,7,3,9,7,-20,16870219,8098,2491,259,0,4126,16,,,
2275,10,0,21,2,13,11,-14,16870141,8098,8985,509,0,7653,16,,,
2276,14,0,3,2,9,6,-19,16870097,8098,2805,223,0,2328,16,,,
2277,11,1,15,3,10,8,-10,16870035,8098,2805,318,0,2566,16,,,
2278,6,0,31,2,14,10,-8,16869919,8098,2469,644,1,6236,16,,,
2279,13,0,8,3,11,7,-18,16869839,8098,3784,343,0,4382,16,,,
2280,16,1,10,3,10,7,-17,16869794,8098,3133,263,0,3834,16,,,
2281,1,5,53,7,18,18,35,16866925,8098,18331,881,2,9388,16,,,
2282,13,0,10,2,9,6,-14,16866758,8098,180,273,0,2241,16,,,
2283,10,2,24,4,14,13,-2,16866445,8098,9803,635,0,7923,16,,,
2284,15,0,6,3,10,7,-24,16866153,8098,3262,342,0,3114,16,,,
2285,8,1,42,4,17,16,3,16865646,8098,13472,940,3,9222,16,,,
2286,10,0,21,3,12,9,-8,16865325,8098,2431,415,0,2563,16,,,
2287,9,0,23,3,13,10,-11,16864949,8098,4182,518,0,2870,16,,,
2288,1,6,46,8,19,18,41,16864399,8098,20198,1034,2,15069,16,,,
2289,1,7,38,9,18,18,45,16863937,8098,21186,924,3,12788,16,,,
2290,10,1,25,3,14,11,3,16863523,8098,5791,671,1,10470,16,,,
2291,12,1,17,3,12,10,-7,16863236,8098,6881,440,0,5671,16,,,
2292,13,0,9,3,11,6,-13,16862964,8098,1370,413,0,3421,16,,,
2293,2,7,36,9,19,19,37,16862365,8098,29116,1052,4,17225,16,,,
2294,15,0,9,2,9,7,-12,16862166,8098,1589,251,0,1940,16,,,
2295,6,3,44,5,18,17,10,16858962,8098,18654,1064,2,10320,48,,,
2296,13,0,10,2,11,9,-14,16858772,8098,6948,330,0,5910,48,,,
2297,15,1,5,3,11,8,-17,16858576,8098,5223,381,0,5948,48,,,
2298,15,1,2,3,9,5,-15,16858417,8098,2091,248,1,2614,48,,,
2299,8,2,35,4,16,15,1,16858004,8098,12957,825,3,8748,48,,,
2300,16,1,14,3,10,7,-11,16857819,8098,2260,308,0,1949,48,,,
2301,13,0,9,2,12,10,-16,16857646,8098,7115,444,0,5768,48,,,
2302,14,1,16,3,10,8,-16,16850627,8098,3001,369,0,3048,48,,,
2303,12,3,8,5,10,9,-5,16850551,8098,6980,356,0,5434,48,,,
2304,17,0,12,2,10,8,-22,16717885,8098,3830,304,0,3164,48,,,
2305,17,0,4,2,7,5,-19,16717699,8098,1220,192,0,2463,48,,,
2306,17,0,9,2,8,6,-23,16717554,8098,1033,198,0,2048,48,,,
2307,10,3,19,5,13,12,-5,16717320,8098,9338,554,2,7658,48,,,
2308,12,0,27,2,13,11,-14,16717098,8098,4431,540,2,4198,48,,,
2309,2,8,35,12,19,20,33,16716697,8098,36223,1204,4,21190,48,,,
2310,1,7,47,9,19,19,45,16700989,8098,19065,1089,4,9236,48,,,
2311,12,0,22,2,12,8,-13,16700777,8098,499,452,0,1332,48,,,
2312,9,2,13,4,12,11,-4,16700645,8098,8685,427,0,8437,48,,,
2313,1,10,40,11,20,20,65,16700067,8098,34105,1215,3,20878,48,,,
2314,16,1,8,3,9,8,-15,16699982,8098,3683,248,0,3226,48,,,
2315,13,0,15,2,11,8,-14,16699876,8098,2916,397,1,2450,48,,,
2316,1,5,34,6,19,18,26,16699022,8098,24775,1133,3,16016,48,,,
2317,9,0,18,2,12,9,-9,16698884,8098,3043,490,1,3871,48,,,
2318,1,6,32,7,19,18,36,16698638,8098,21254,1089,5,15133,48,,,
2319,11,0,14,2,10,7,-18,16698528,8098,500,380,0,2126,48,,,
2320,14,0,6,2,9,8,-18,16698452,8098,4732,306,0,2900,48,,,
2321,17,0,9,2,9,6,-17,16698334,8098,1232,293,0,1701,48,,,
2322,10,1,18,3,12,10,-11,16698181,8098,7872,489,1,6147,48,,,
2323,1,5,28,6,17,16,35,16697969,8098,15513,971,3,11390,48,,,
2324,6,2,23,4,15,14,-2,16697834,8098,13993,665,2,7046,48,,,
2325,14,1,11,3,10,9,-16,16697752,8098,5120,319,0,4580,48,,,
2326,2,4,39,6,17,16,16,16697591,8098,11075,829,4,7129,48,,,
2327,9,0,19,2,14,11,-15,16697480,8098,5630,569,2,5163,48,,,
2328,15,0,6,2,9,6,-21,16697414,8098,1229,280,0,2125,48,,,
2329,4,4,31,7,17,17,14,16697030,8098,25657,964,2,13609,48,,,
2330,12,2,14,4,12,11,-5,16696963,8098,7816,431,1,5299,48,,,
2331,11,2,9,4,14,11,-8,16696843,8098,10525,579,1,8249,48,,,
2332,6,3,15,7,16,15,7,16696737,8098,18916,810,2,11035,48,,,
2333,14,1,9,3,10,9,-18,16696679,8098,5965,288,0,4855,48,,,
2334,1,8,42,9,19,20,48,16696557,8098,25829,1029,3,17458,48,,,
2335,1,6,28,7,18,18,41,16683292,8098,23243,935,4,12983,48,,,
2336,5,3,25,6,14,13,9,16683144,8098,12174,623,2,8536,48,,,
2337,16,0,1,2,8,5,-21,16683073,8098,1880,201,0,2471,48,,,
2338,11,1,18,3,10,8,-14,16682936,8098,1351,339,0,1859,48,,,
2339,15,0,8,2,10,7,-21,16682858,8098,3579,345,0,2413,48,,,
2340,5,1,30,3,15,14,-4,16682707,8098,12017,758,2,5140,48,,,
2341,13,3,8,5,10,9,-4,16682604,8098,6461,321,1,4648,48,,,
2342,1,5,49,6,19,20,34,16682399,8098,22515,1104,4,9855,48,,,
2343,18,0,0,2,3,2,-23,16682338,8098,0,66,0,924,48,,,
2344,4,3,39,5,17,16,16,16682157,8098,13764,979,3,8752,48,,,
2345,16,0,13,2,9,7,-19,16682072,8098,507,265,0,1903,48,,,
2346,1,6,36,8,17,17,36,16681646,8098,16037,1012,3,11547,48,,,
2347,15,0,12,2,9,7,-20,16681588,8098,2228,265,0,2409,48,,,
2348,14,1,10,3,10,8,-13,16681538,8098,3841,293,0,4328,48,,,
2349,7,1,28,4,17,15,-6,16678798,8098,16254,966,3,8636,48,,,
2350,12,1,14,3,11,10,-8,16678714,8098,6274,444,1,4934,48,,,
2351,6,1,20,3,13,11,-6,16678600,8098,8924,592,2,4116,48,,,
2352,15,0,4,2,8,6,-19,16678544,8098,2895,183,0,2076,48,,,
2353,11,2,17,4,13,11,-2,16678411,8098,7217,535,0,8718,48,,,
2354,13,2,7,5,10,9,-8,16678309,8098,6246,319,0,3525,48,,,
2355,9,2,12,4,13,12,-4,16678190,8098,12776,495,1,10767,48,,,
2356,1,7,40,8,18,18,41,16677779,8098,16799,834,3,12732,48,,,
2357,10,2,14,4,11,10,-4,16677667,8098,7357,368,0,5533,48,,,
2358,11,1,9,3,10,9,-10,16677534,8098,6599,378,0,3715,48,,,
2359,8,3,38,5,16,15,-2,16677174,8098,7990,742,2,5302,48,,,
2360,6,4,13,9,16,15,16,16676897,8098,21591,796,2,10803,48,,,
2361,2,3,29,5,17,16,16,16669043,8098,18006,899,4,11690,48,,,
2362,13,0,12,2,11,10,-15,16668902,8098,6159,418,1,2958,48,,,
2363,7,3,16,5,16,15,5,16668637,8098,19816,775,2,11994,48,,,
2364,17,0,2,2,7,3,-22,16668561,8098,774,162,0,1877,48,,,
2365,11,0,18,2,12,10,-18,16668422,8098,6318,461,0,3426,48,,,
2366,14,0,9,2,11,8,-17,16668260,8098,3187,441,0,4322,48,,,
2367,11,2,8,4,11,9,-11,16668149,8098,5483,356,0,5234,48,,,
2368,14,1,8,3,10,7,-19,16668030,8098,4009,344,0,2728,48,,,
2369,11,1,8,3,11,10,-14,16667908,8098,8072,424,1,7353,48,,,
2370,8,2,14,4,12,11,1,16667781,8098,9499,468,0,7341,48,,,
2371,1,8,31,9,18,18,44,16667551,8098,20862,962,3,14492,48,,,
2372,1,8,35,9,19,20,40,16667313,8098,29947,1049,2,17134,48,,,
2373,1,5,32,6,19,18,39,16667081,8098,23751,1018,2,15281,48,,,
2374,6,4,29,6,15,16,12,16666934,8098,19498,702,1,12274,48,,,
2375,12,0,17,2,13,11,-17,16666822,8098,10884,517,2,8580,48,,,
2376,1,7,18,10,18,18,42,16666590,8098,30291,1055,3,14240,48,,,
2377,13,1,11,3,11,9,-12,16666494,8098,4480,370,0,2899,48,,,
2378,12,2,13,4,10,10,-8,16666406,8098,7036,340,1,4918,48,,,
2379,1,9,25,10,18,17,64,16666008,8098,21913,820,5,15508,48,,,
2380,6,2,34,4,15,14,0,16665892,8098,10738,770,2,7033,48,,,
2381,5,4,12,6,13,12,11,16665785,8098,11922,528,1,6676,48,,,
2382,8,0,14,2,11,8,-8,16665707,8098,3095,427,0,3251,48,,,
2383,1,7,33,8,18,17,45,16665526,8098,21800,974,4,16401,48,,,
2384,14,0,14,2,10,7,-20,16665460,8098,3043,336,0,2352,48,,,
2385,16,0,9,2,10,7,-19,16662980,8098,2563,287,0,2507,48,,,
2386,6,0,14,2,14,13,-5,16662875,8098,18525,682,2,12543,48,,,
2387,9,2,27,4,15,15,-4,16662655,8098,11924,761,1,8598,48,,,
2388,10,1,13,3,12,9,-8,16662551,8098,6011,461,2,6299,48,,,
2389,7,4,25,9,14,13,4,16662414,8098,11190,614,3,6686,48,,,
2390,1,7,30,9,17,19,49,16661574,8098,25981,853,4,9736,48,,,
2391,16,0,9,2,10,6,-19,16661432,8098,1379,335,0,2458,48,,,
2392,17,0,5,2,9,6,-21,16661302,8098,2570,238,0,3191,48,,,
2393,10,1,9,3,10,9,-9,16661128,8098,7086,337,0,4502,48,,,
2394,10,0,20,3,13,11,-12,16660891,8098,7799,602,1,5506,48,,,
2395,8,3,28,6,14,13,6,16660554,8098,11588,648,1,10003,48,,,
